"Step","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy__MAX"
"41761","0.421","0.421","0.421"
"41765","0.415","0.415","0.415"
"41769","0.4185","0.4185","0.4185"
"41771","0.419","0.419","0.419"
"41781","0.4245","0.4245","0.4245"
"41782","0.4195","0.4195","0.4195"
"41789","0.427","0.427","0.427"
"41791","0.4295","0.4295","0.4295"
"41792","0.4305","0.4305","0.4305"
"41793","0.4335","0.4335","0.4335"
"41806","0.243","0.243","0.243"
"41807","0.2705","0.2705","0.2705"
"41821","0.41","0.41","0.41"
"41827","0.422","0.422","0.422"
"41838","0.4245","0.4245","0.4245"
"41845","0.4335","0.4335","0.4335"
"41850","0.437","0.437","0.437"
"41857","0.435","0.435","0.435"
"41867","0.4445","0.4445","0.4445"
"41884","0.448","0.448","0.448"
"41897","0.451","0.451","0.451"
"41901","0.0095","0.0095","0.0095"
"41906","0.173","0.173","0.173"
"41913","0.302","0.302","0.302"
"41917","0.331","0.331","0.331"
"41918","0.3365","0.3365","0.3365"
"41921","0.338","0.338","0.338"
"41923","0.3445","0.3445","0.3445"
"41924","0.3485","0.3485","0.3485"
"41932","0.36","0.36","0.36"
"41936","0.3665","0.3665","0.3665"
"41946","0.3785","0.3785","0.3785"
"41960","0.383","0.383","0.383"
"41964","0.39","0.39","0.39"
"41967","0.3865","0.3865","0.3865"
"41972","0.3875","0.3875","0.3875"
"41973","0.388","0.388","0.388"
"41979","0.3845","0.3845","0.3845"
"41984","0.386","0.386","0.386"
"42002","0.0845","0.0845","0.0845"
"42007","0.2235","0.2235","0.2235"
"42025","0.4245","0.4245","0.4245"
"42045","0.444","0.444","0.444"
"42048","0.448","0.448","0.448"
"42052","0.446","0.446","0.446"
"42057","0.4525","0.4525","0.4525"
"42059","0.4515","0.4515","0.4515"
"42063","0.455","0.455","0.455"
"42074","0.46","0.46","0.46"
"42075","0.4575","0.4575","0.4575"
"42077","0.462","0.462","0.462"
"42078","0.4615","0.4615","0.4615"
"42086","0.458","0.458","0.458"
"42087","0.458","0.458","0.458"
"42095","0.4575","0.4575","0.4575"
"42098","0.4595","0.4595","0.4595"
"42102","0.035","0.035","0.035"
"42106","0.1805","0.1805","0.1805"
"42109","0.2615","0.2615","0.2615"
"42110","0.2755","0.2755","0.2755"
"42122","0.3525","0.3525","0.3525"
"42124","0.3515","0.3515","0.3515"
"42130","0.364","0.364","0.364"
"42142","0.366","0.366","0.366"
"42147","0.3705","0.3705","0.3705"
"42149","0.375","0.375","0.375"
"42155","0.376","0.376","0.376"
"42166","0.3805","0.3805","0.3805"
"42167","0.3795","0.3795","0.3795"
"42180","0.3835","0.3835","0.3835"
"42184","0.388","0.388","0.388"
"42188","0.3835","0.3835","0.3835"
"42192","0.3835","0.3835","0.3835"
"42198","0.384","0.384","0.384"
"42201","0.04","0.04","0.04"
"42203","0.0945","0.0945","0.0945"
"42212","0.352","0.352","0.352"
"42217","0.382","0.382","0.382"
"42218","0.39","0.39","0.39"
"42219","0.3925","0.3925","0.3925"
"42222","0.4005","0.4005","0.4005"
"42231","0.409","0.409","0.409"
"42232","0.4105","0.4105","0.4105"
"42238","0.4165","0.4165","0.4165"
"42239","0.419","0.419","0.419"
"42245","0.422","0.422","0.422"
"42247","0.423","0.423","0.423"
"42249","0.424","0.424","0.424"
"42252","0.4245","0.4245","0.4245"
"42253","0.426","0.426","0.426"
"42259","0.426","0.426","0.426"
"42263","0.42","0.42","0.42"
"42269","0.424","0.424","0.424"
"42273","0.4275","0.4275","0.4275"
"42280","0.4225","0.4225","0.4225"
"42281","0.42","0.42","0.42"
"42284","0.419","0.419","0.419"
"42296","0.4225","0.4225","0.4225"
"42304","0.1575","0.1575","0.1575"
"42311","0.3205","0.3205","0.3205"
"42319","0.383","0.383","0.383"
"42322","0.3875","0.3875","0.3875"
"42323","0.393","0.393","0.393"
"42330","0.3915","0.3915","0.3915"
"42331","0.394","0.394","0.394"
"42337","0.4","0.4","0.4"
"42340","0.4005","0.4005","0.4005"
"42346","0.411","0.411","0.411"
"42348","0.414","0.414","0.414"
"42351","0.4095","0.4095","0.4095"
"42353","0.409","0.409","0.409"
"42354","0.4105","0.4105","0.4105"
"42367","0.415","0.415","0.415"
"42376","0.4165","0.4165","0.4165"
"42384","0.4145","0.4145","0.4145"
"42386","0.4145","0.4145","0.4145"
"42391","0.419","0.419","0.419"
"42396","0.418","0.418","0.418"
"42407","0.243","0.243","0.243"
"42410","0.3","0.3","0.3"
"42415","0.365","0.365","0.365"
"42416","0.3745","0.3745","0.3745"
"42417","0.378","0.378","0.378"
"42419","0.3865","0.3865","0.3865"
"42425","0.406","0.406","0.406"
"42435","0.4145","0.4145","0.4145"
"42441","0.4225","0.4225","0.4225"
"42444","0.4265","0.4265","0.4265"
"42450","0.4295","0.4295","0.4295"
"42452","0.4255","0.4255","0.4255"
"42459","0.4345","0.4345","0.4345"
"42460","0.433","0.433","0.433"
"42464","0.435","0.435","0.435"
"42474","0.4365","0.4365","0.4365"
"42479","0.4415","0.4415","0.4415"
"42483","0.4425","0.4425","0.4425"
"42489","0.4425","0.4425","0.4425"
"42494","0.442","0.442","0.442"
"42501","0.027","0.027","0.027"
"42502","0.08","0.08","0.08"
"42504","0.171","0.171","0.171"
"42515","0.3845","0.3845","0.3845"
"42516","0.3915","0.3915","0.3915"
"42528","0.4135","0.4135","0.4135"
"42529","0.4165","0.4165","0.4165"
"42534","0.42","0.42","0.42"
"42535","0.422","0.422","0.422"
"42537","0.4195","0.4195","0.4195"
"42542","0.4235","0.4235","0.4235"
"42545","0.424","0.424","0.424"
"42546","0.428","0.428","0.428"
"42548","0.435","0.435","0.435"
"42560","0.4365","0.4365","0.4365"
"42563","0.438","0.438","0.438"
"42565","0.436","0.436","0.436"
"42566","0.4365","0.4365","0.4365"
"42568","0.4405","0.4405","0.4405"
"42570","0.44","0.44","0.44"
"42572","0.4435","0.4435","0.4435"
"42585","0.4445","0.4445","0.4445"
"42586","0.4485","0.4485","0.4485"
"42588","0.446","0.446","0.446"
"42596","0.452","0.452","0.452"
"42603","0.076","0.076","0.076"
"42617","0.328","0.328","0.328"
"42632","0.353","0.353","0.353"
"42635","0.3595","0.3595","0.3595"
"42643","0.3645","0.3645","0.3645"
"42645","0.365","0.365","0.365"
"42648","0.3665","0.3665","0.3665"
"42660","0.366","0.366","0.366"
"42668","0.3735","0.3735","0.3735"
"42669","0.3745","0.3745","0.3745"
"42682","0.378","0.378","0.378"
"42690","0.373","0.373","0.373"
"42692","0.3755","0.3755","0.3755"
"42703","0.16","0.16","0.16"
"42704","0.2115","0.2115","0.2115"
"42711","0.3965","0.3965","0.3965"
"42715","0.4385","0.4385","0.4385"
"42716","0.445","0.445","0.445"
"42732","0.4895","0.4895","0.4895"
"42733","0.4915","0.4915","0.4915"
"42734","0.4935","0.4935","0.4935"
"42737","0.496","0.496","0.496"
"42752","0.5075","0.5075","0.5075"
"42754","0.511","0.511","0.511"
"42758","0.5105","0.5105","0.5105"
"42765","0.515","0.515","0.515"
"42766","0.513","0.513","0.513"
"42767","0.513","0.513","0.513"
"42770","0.5145","0.5145","0.5145"
"42771","0.515","0.515","0.515"
"42774","0.517","0.517","0.517"
"42777","0.518","0.518","0.518"
"42778","0.517","0.517","0.517"
"42780","0.5165","0.5165","0.5165"
"42790","0.5205","0.5205","0.5205"
"42806","0.2305","0.2305","0.2305"
"42813","0.377","0.377","0.377"
"42814","0.392","0.392","0.392"
"42821","0.4265","0.4265","0.4265"
"42826","0.439","0.439","0.439"
"42829","0.4465","0.4465","0.4465"
"42831","0.4495","0.4495","0.4495"
"42838","0.453","0.453","0.453"
"42839","0.4515","0.4515","0.4515"
"42853","0.4605","0.4605","0.4605"
"42858","0.4695","0.4695","0.4695"
"42862","0.47","0.47","0.47"
"42869","0.4685","0.4685","0.4685"
"42872","0.466","0.466","0.466"
"42874","0.4675","0.4675","0.4675"
"42880","0.4705","0.4705","0.4705"
"42886","0.4735","0.4735","0.4735"
"42899","0.4685","0.4685","0.4685"
"42901","0.0275","0.0275","0.0275"
"42911","0.3125","0.3125","0.3125"
"42917","0.3515","0.3515","0.3515"
"42921","0.362","0.362","0.362"
"42926","0.378","0.378","0.378"
"42929","0.376","0.376","0.376"
"42931","0.38","0.38","0.38"
"42932","0.3825","0.3825","0.3825"
"42941","0.3815","0.3815","0.3815"
"42944","0.383","0.383","0.383"
"42946","0.388","0.388","0.388"
"42949","0.392","0.392","0.392"
"42963","0.3965","0.3965","0.3965"
"42966","0.3985","0.3985","0.3985"
"42968","0.397","0.397","0.397"
"42974","0.4015","0.4015","0.4015"
"42976","0.402","0.402","0.402"
"42982","0.398","0.398","0.398"
"42985","0.402","0.402","0.402"
"43002","0.0555","0.0555","0.0555"
"43006","0.245","0.245","0.245"
"43018","0.4385","0.4385","0.4385"
"43027","0.466","0.466","0.466"
"43029","0.467","0.467","0.467"
"43030","0.469","0.469","0.469"
"43037","0.4735","0.4735","0.4735"
"43040","0.476","0.476","0.476"
"43050","0.4825","0.4825","0.4825"
"43060","0.485","0.485","0.485"
"43062","0.4845","0.4845","0.4845"
"43063","0.486","0.486","0.486"
"43088","0.496","0.496","0.496"
"43090","0.4995","0.4995","0.4995"
"43102","0.072","0.072","0.072"
"43106","0.172","0.172","0.172"
"43123","0.3325","0.3325","0.3325"
"43130","0.3435","0.3435","0.3435"
"43137","0.347","0.347","0.347"
"43143","0.35","0.35","0.35"
"43145","0.3515","0.3515","0.3515"
"43146","0.3515","0.3515","0.3515"
"43151","0.3495","0.3495","0.3495"
"43155","0.3585","0.3585","0.3585"
"43164","0.3585","0.3585","0.3585"
"43172","0.3575","0.3575","0.3575"
"43181","0.3615","0.3615","0.3615"
"43182","0.362","0.362","0.362"
"43183","0.358","0.358","0.358"
"43191","0.359","0.359","0.359"
"43202","0.0305","0.0305","0.0305"
"43208","0.223","0.223","0.223"
"43214","0.314","0.314","0.314"
"43225","0.375","0.375","0.375"
"43230","0.382","0.382","0.382"
"43240","0.391","0.391","0.391"
"43246","0.394","0.394","0.394"
"43250","0.3935","0.3935","0.3935"
"43254","0.3985","0.3985","0.3985"
"43256","0.3965","0.3965","0.3965"
"43268","0.4015","0.4015","0.4015"
"43272","0.4015","0.4015","0.4015"
"43273","0.402","0.402","0.402"
"43282","0.4065","0.4065","0.4065"
"43294","0.4085","0.4085","0.4085"
"43295","0.4075","0.4075","0.4075"
"43298","0.408","0.408","0.408"
"43300","0.027","0.027","0.027"
"43302","0.0835","0.0835","0.0835"
"43306","0.2235","0.2235","0.2235"
"43307","0.263","0.263","0.263"
"43313","0.3905","0.3905","0.3905"
"43315","0.411","0.411","0.411"
"43321","0.4455","0.4455","0.4455"
"43332","0.473","0.473","0.473"
"43334","0.4775","0.4775","0.4775"
"43344","0.477","0.477","0.477"
"43358","0.489","0.489","0.489"
"43364","0.488","0.488","0.488"
"43368","0.4925","0.4925","0.4925"
"43379","0.4945","0.4945","0.4945"
"43385","0.4925","0.4925","0.4925"
"43389","0.4965","0.4965","0.4965"
"43391","0.496","0.496","0.496"
"43393","0.493","0.493","0.493"
"43405","0.1665","0.1665","0.1665"
"43408","0.26","0.26","0.26"
"43409","0.2895","0.2895","0.2895"
"43413","0.3605","0.3605","0.3605"
"43415","0.3795","0.3795","0.3795"
"43432","0.4405","0.4405","0.4405"
"43436","0.442","0.442","0.442"
"43438","0.4385","0.4385","0.4385"
"43443","0.4475","0.4475","0.4475"
"43446","0.4485","0.4485","0.4485"
"43447","0.4475","0.4475","0.4475"
"43449","0.445","0.445","0.445"
"43451","0.4505","0.4505","0.4505"
"43452","0.4495","0.4495","0.4495"
"43455","0.4515","0.4515","0.4515"
"43462","0.455","0.455","0.455"
"43468","0.459","0.459","0.459"
"43473","0.461","0.461","0.461"
"43476","0.4635","0.4635","0.4635"
"43478","0.462","0.462","0.462"
"43481","0.4605","0.4605","0.4605"
"43492","0.4615","0.4615","0.4615"
"43493","0.46","0.46","0.46"
"43501","0.0195","0.0195","0.0195"
"43503","0.0975","0.0975","0.0975"
"43506","0.2255","0.2255","0.2255"
"43507","0.2625","0.2625","0.2625"
"43510","0.3205","0.3205","0.3205"
"43512","0.349","0.349","0.349"
"43515","0.3815","0.3815","0.3815"
"43519","0.404","0.404","0.404"
"43522","0.4125","0.4125","0.4125"
"43523","0.4095","0.4095","0.4095"
"43524","0.4135","0.4135","0.4135"
"43527","0.417","0.417","0.417"
"43538","0.435","0.435","0.435"
"43540","0.4335","0.4335","0.4335"
"43542","0.4365","0.4365","0.4365"
"43543","0.4345","0.4345","0.4345"
"43556","0.441","0.441","0.441"
"43563","0.4405","0.4405","0.4405"
"43565","0.44","0.44","0.44"
"43568","0.4425","0.4425","0.4425"
"43574","0.4485","0.4485","0.4485"
"43575","0.4495","0.4495","0.4495"
"43577","0.4435","0.4435","0.4435"
"43580","0.449","0.449","0.449"
"43581","0.4525","0.4525","0.4525"
"43589","0.455","0.455","0.455"
"43600","0.0345","0.0345","0.0345"
"43604","0.124","0.124","0.124"
"43609","0.218","0.218","0.218"
"43613","0.277","0.277","0.277"
"43617","0.307","0.307","0.307"
"43620","0.327","0.327","0.327"
"43621","0.329","0.329","0.329"
"43623","0.337","0.337","0.337"
"43628","0.3445","0.3445","0.3445"
"43629","0.348","0.348","0.348"
"43633","0.3565","0.3565","0.3565"
"43653","0.3635","0.3635","0.3635"
"43663","0.366","0.366","0.366"
"43665","0.365","0.365","0.365"
"43668","0.369","0.369","0.369"
"43669","0.372","0.372","0.372"
"43670","0.3705","0.3705","0.3705"
"43674","0.373","0.373","0.373"
"43693","0.373","0.373","0.373"
"43710","0.2705","0.2705","0.2705"
"43714","0.3185","0.3185","0.3185"
"43719","0.3395","0.3395","0.3395"
"43720","0.3455","0.3455","0.3455"
"43726","0.3675","0.3675","0.3675"
"43727","0.3675","0.3675","0.3675"
"43733","0.3715","0.3715","0.3715"
"43736","0.372","0.372","0.372"
"43738","0.375","0.375","0.375"
"43739","0.373","0.373","0.373"
"43744","0.38","0.38","0.38"
"43753","0.379","0.379","0.379"
"43760","0.379","0.379","0.379"
"43763","0.3765","0.3765","0.3765"
"43770","0.382","0.382","0.382"
"43780","0.388","0.388","0.388"
"43794","0.3845","0.3845","0.3845"
"43795","0.387","0.387","0.387"
"43820","0.4335","0.4335","0.4335"
"43822","0.439","0.439","0.439"
"43835","0.461","0.461","0.461"
"43837","0.462","0.462","0.462"
"43858","0.465","0.465","0.465"
"43863","0.4745","0.4745","0.4745"
"43875","0.4795","0.4795","0.4795"
"43876","0.483","0.483","0.483"
"43882","0.482","0.482","0.482"
"43885","0.4805","0.4805","0.4805"
"43902","0.0685","0.0685","0.0685"
"43908","0.2995","0.2995","0.2995"
"43913","0.3765","0.3765","0.3765"
"43916","0.3965","0.3965","0.3965"
"43919","0.412","0.412","0.412"
"43921","0.4175","0.4175","0.4175"
"43930","0.436","0.436","0.436"
"43932","0.439","0.439","0.439"
"43941","0.45","0.45","0.45"
"43947","0.451","0.451","0.451"
"43949","0.451","0.451","0.451"
"43950","0.4525","0.4525","0.4525"
"43954","0.452","0.452","0.452"
"43959","0.456","0.456","0.456"
"43961","0.454","0.454","0.454"
"43963","0.458","0.458","0.458"
"43967","0.454","0.454","0.454"
"43968","0.4555","0.4555","0.4555"
"43971","0.458","0.458","0.458"
"43977","0.4575","0.4575","0.4575"
"43983","0.461","0.461","0.461"
"43990","0.4625","0.4625","0.4625"
"43992","0.4645","0.4645","0.4645"
"43997","0.4615","0.4615","0.4615"
"44005","0.164","0.164","0.164"
"44013","0.297","0.297","0.297"
"44022","0.349","0.349","0.349"
"44024","0.35","0.35","0.35"
"44026","0.354","0.354","0.354"
"44040","0.371","0.371","0.371"
"44043","0.371","0.371","0.371"
"44046","0.376","0.376","0.376"
"44053","0.38","0.38","0.38"
"44055","0.3775","0.3775","0.3775"
"44059","0.38","0.38","0.38"
"44067","0.3865","0.3865","0.3865"
"44078","0.3865","0.3865","0.3865"
"44080","0.3895","0.3895","0.3895"
"44081","0.3915","0.3915","0.3915"
"44092","0.3905","0.3905","0.3905"
"44093","0.3905","0.3905","0.3905"
"44101","0.036","0.036","0.036"
"44105","0.1715","0.1715","0.1715"
"44107","0.2435","0.2435","0.2435"
"44113","0.3665","0.3665","0.3665"
"44115","0.385","0.385","0.385"
"44120","0.402","0.402","0.402"
"44132","0.427","0.427","0.427"
"44136","0.43","0.43","0.43"
"44139","0.4375","0.4375","0.4375"
"44142","0.442","0.442","0.442"
"44149","0.4465","0.4465","0.4465"
"44151","0.444","0.444","0.444"
"44160","0.456","0.456","0.456"
"44163","0.4555","0.4555","0.4555"
"44167","0.457","0.457","0.457"
"44169","0.4555","0.4555","0.4555"
"44177","0.4565","0.4565","0.4565"
"44178","0.4565","0.4565","0.4565"
"44185","0.4585","0.4585","0.4585"
"44189","0.4595","0.4595","0.4595"
"44190","0.4575","0.4575","0.4575"
"44198","0.4615","0.4615","0.4615"
"44201","0.0185","0.0185","0.0185"
"44206","0.2005","0.2005","0.2005"
"44208","0.241","0.241","0.241"
"44221","0.373","0.373","0.373"
"44232","0.399","0.399","0.399"
"44247","0.405","0.405","0.405"
"44253","0.4065","0.4065","0.4065"
"44257","0.41","0.41","0.41"
"44259","0.4095","0.4095","0.4095"
"44261","0.411","0.411","0.411"
"44262","0.414","0.414","0.414"
"44267","0.411","0.411","0.411"
"44270","0.4095","0.4095","0.4095"
"44276","0.4115","0.4115","0.4115"
"44278","0.41","0.41","0.41"
"44283","0.4135","0.4135","0.4135"
"44285","0.414","0.414","0.414"
"44296","0.4165","0.4165","0.4165"
"44327","0.4465","0.4465","0.4465"
"44331","0.448","0.448","0.448"
"44336","0.4515","0.4515","0.4515"
"44338","0.454","0.454","0.454"
"44343","0.454","0.454","0.454"
"44347","0.4545","0.4545","0.4545"
"44348","0.4585","0.4585","0.4585"
"44352","0.455","0.455","0.455"
"44355","0.455","0.455","0.455"
"44356","0.454","0.454","0.454"
"44358","0.4575","0.4575","0.4575"
"44359","0.4555","0.4555","0.4555"
"44364","0.4595","0.4595","0.4595"
"44367","0.459","0.459","0.459"
"44375","0.4575","0.4575","0.4575"
"44384","0.4595","0.4595","0.4595"
"44389","0.463","0.463","0.463"
"44393","0.4655","0.4655","0.4655"
"44396","0.462","0.462","0.462"
"44400","0.0025","0.0025","0.0025"
"44407","0.2225","0.2225","0.2225"
"44409","0.264","0.264","0.264"
"44414","0.33","0.33","0.33"
"44415","0.34","0.34","0.34"
"44417","0.3495","0.3495","0.3495"
"44427","0.37","0.37","0.37"
"44429","0.3735","0.3735","0.3735"
"44438","0.3875","0.3875","0.3875"
"44440","0.387","0.387","0.387"
"44441","0.388","0.388","0.388"
"44445","0.3885","0.3885","0.3885"
"44449","0.393","0.393","0.393"
"44453","0.3945","0.3945","0.3945"
"44456","0.392","0.392","0.392"
"44461","0.3935","0.3935","0.3935"
"44462","0.3935","0.3935","0.3935"
"44478","0.3975","0.3975","0.3975"
"44483","0.4005","0.4005","0.4005"
"44487","0.4","0.4","0.4"
"44499","0.4035","0.4035","0.4035"
"44510","0.2445","0.2445","0.2445"
"44518","0.3125","0.3125","0.3125"
"44521","0.323","0.323","0.323"
"44524","0.3305","0.3305","0.3305"
"44531","0.3425","0.3425","0.3425"
"44542","0.354","0.354","0.354"
"44543","0.355","0.355","0.355"
"44559","0.358","0.358","0.358"
"44560","0.358","0.358","0.358"
"44567","0.3675","0.3675","0.3675"
"44575","0.371","0.371","0.371"
"44576","0.373","0.373","0.373"
"44587","0.3725","0.3725","0.3725"
"44603","0.1055","0.1055","0.1055"
"44606","0.2045","0.2045","0.2045"
"44615","0.351","0.351","0.351"
"44617","0.366","0.366","0.366"
"44618","0.37","0.37","0.37"
"44619","0.3745","0.3745","0.3745"
"44624","0.379","0.379","0.379"
"44626","0.3845","0.3845","0.3845"
"44628","0.382","0.382","0.382"
"44631","0.3845","0.3845","0.3845"
"44635","0.391","0.391","0.391"
"44637","0.394","0.394","0.394"
"44640","0.3945","0.3945","0.3945"
"44641","0.395","0.395","0.395"
"44655","0.397","0.397","0.397"
"44663","0.4","0.4","0.4"
"44673","0.4025","0.4025","0.4025"
"44681","0.405","0.405","0.405"
"44689","0.4075","0.4075","0.4075"
"44690","0.406","0.406","0.406"
"44691","0.403","0.403","0.403"
"44692","0.4035","0.4035","0.4035"
"44696","0.4105","0.4105","0.4105"
"44702","0.034","0.034","0.034"
"44712","0.265","0.265","0.265"
"44713","0.273","0.273","0.273"
"44720","0.312","0.312","0.312"
"44723","0.3165","0.3165","0.3165"
"44725","0.322","0.322","0.322"
"44728","0.323","0.323","0.323"
"44735","0.3365","0.3365","0.3365"
"44738","0.331","0.331","0.331"
"44744","0.3345","0.3345","0.3345"
"44749","0.3365","0.3365","0.3365"
"44750","0.3355","0.3355","0.3355"
"44751","0.336","0.336","0.336"
"44752","0.3355","0.3355","0.3355"
"44775","0.3405","0.3405","0.3405"
"44776","0.3425","0.3425","0.3425"
"44802","0.043","0.043","0.043"
"44804","0.115","0.115","0.115"
"44805","0.1525","0.1525","0.1525"
"44815","0.323","0.323","0.323"
"44817","0.336","0.336","0.336"
"44823","0.362","0.362","0.362"
"44826","0.3635","0.3635","0.3635"
"44827","0.369","0.369","0.369"
"44840","0.387","0.387","0.387"
"44846","0.388","0.388","0.388"
"44848","0.388","0.388","0.388"
"44849","0.394","0.394","0.394"
"44854","0.394","0.394","0.394"
"44857","0.3975","0.3975","0.3975"
"44858","0.3925","0.3925","0.3925"
"44859","0.3935","0.3935","0.3935"
"44862","0.3925","0.3925","0.3925"
"44863","0.3945","0.3945","0.3945"
"44866","0.394","0.394","0.394"
"44885","0.395","0.395","0.395"
"44891","0.3975","0.3975","0.3975"
"44892","0.394","0.394","0.394"
"44896","0.399","0.399","0.399"
"44898","0.398","0.398","0.398"
"44905","0.233","0.233","0.233"
"44936","0.475","0.475","0.475"
"44939","0.483","0.483","0.483"
"44940","0.483","0.483","0.483"
"44941","0.4895","0.4895","0.4895"
"44946","0.493","0.493","0.493"
"44948","0.489","0.489","0.489"
"44949","0.49","0.49","0.49"
"44950","0.491","0.491","0.491"
"44955","0.489","0.489","0.489"
"44962","0.4965","0.4965","0.4965"
"44965","0.498","0.498","0.498"
"44971","0.4995","0.4995","0.4995"
"44977","0.5","0.5","0.5"
"44988","0.5","0.5","0.5"
"44990","0.5005","0.5005","0.5005"
"44991","0.5005","0.5005","0.5005"
"44999","0.4995","0.4995","0.4995"
"45011","0.325","0.325","0.325"
"45012","0.335","0.335","0.335"
"45019","0.386","0.386","0.386"
"45022","0.3975","0.3975","0.3975"
"45026","0.406","0.406","0.406"
"45032","0.422","0.422","0.422"
"45033","0.422","0.422","0.422"
"45035","0.4235","0.4235","0.4235"
"45042","0.4285","0.4285","0.4285"
