"Step","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle__MAX"
"5533","0.02835473164450377","0.02835473164450377","0.02835473164450377","","","","","","","0.03397297035902738","0.03397297035902738","0.03397297035902738"
"5534","0.026397483330219983","0.026397483330219983","0.026397483330219983","","","","","","","0.029852880127727986","0.029852880127727986","0.029852880127727986"
"5535","0.025128341857343913","0.025128341857343913","0.025128341857343913","","","","","","","0.0261506250500679","0.0261506250500679","0.0261506250500679"
"5536","0.024923441456630824","0.024923441456630824","0.024923441456630824","","","","","","","0.024007518449798225","0.024007518449798225","0.024007518449798225"
"5537","0.024976124875247478","0.024976124875247478","0.024976124875247478","","","","","","","0.02211282305419445","0.02211282305419445","0.02211282305419445"
"5538","0.023578607104718687","0.023578607104718687","0.023578607104718687","","","","","","","0.021045309863984583","0.021045309863984583","0.021045309863984583"
"5539","0.0217505587101914","0.0217505587101914","0.0217505587101914","","","","","","","0.019984563179314137","0.019984563179314137","0.019984563179314137"
"5540","0.021347813811153173","0.021347813811153173","0.021347813811153173","","","","","","","0.019754991866648197","0.019754991866648197","0.019754991866648197"
"5541","0.02210510983597487","0.02210510983597487","0.02210510983597487","","","","","","","0.017936163805425166","0.017936163805425166","0.017936163805425166"
"5542","0.01947135016322136","0.01947135016322136","0.01947135016322136","","","","","","","0.016638854667544365","0.016638854667544365","0.016638854667544365"
"5543","0.01898787382990122","0.01898787382990122","0.01898787382990122","","","","","","","0.01668957680463791","0.01668957680463791","0.01668957680463791"
"5544","0.026581488223746418","0.026581488223746418","0.026581488223746418","","","","","","","0.015348271355032922","0.015348271355032922","0.015348271355032922"
"5545","0.019585563391447066","0.019585563391447066","0.019585563391447066","","","","","","","0.015535391923040152","0.015535391923040152","0.015535391923040152"
"5546","0.0201394182164222","0.0201394182164222","0.0201394182164222","","","","","","","0.015425325334072114","0.015425325334072114","0.015425325334072114"
"5547","0.01906991595868021","0.01906991595868021","0.01906991595868021","","","","","","","0.014601965174078942","0.014601965174078942","0.014601965174078942"
"5548","0.021812654938548802","0.021812654938548802","0.021812654938548802","","","","","","","0.01482123427093029","0.01482123427093029","0.01482123427093029"
"5549","0.019422091212763917","0.019422091212763917","0.019422091212763917","","","","","","","0.014053923226892948","0.014053923226892948","0.014053923226892948"
"5550","0.018169401660561562","0.018169401660561562","0.018169401660561562","","","","","","","0.01382716559804976","0.01382716559804976","0.01382716559804976"
"5551","0.2510976992174983","0.2510976992174983","0.2510976992174983","","","","","","","0.1597655638679862","0.1597655638679862","0.1597655638679862"
"5552","0.11569934675469995","0.11569934675469995","0.11569934675469995","","","","","","","0.10507386232959107","0.10507386232959107","0.10507386232959107"
"5553","0.056453039729967715","0.056453039729967715","0.056453039729967715","","","","","","","0.0902418405516073","0.0902418405516073","0.0902418405516073"
"5554","0.04018555702641606","0.04018555702641606","0.04018555702641606","","","","","","","0.07683044153964147","0.07683044153964147","0.07683044153964147"
"5555","0.03453711861744523","0.03453711861744523","0.03453711861744523","","","","","","","0.06227220097644022","0.06227220097644022","0.06227220097644022"
"5556","0.03235188569873571","0.03235188569873571","0.03235188569873571","","","","","","","0.051400474686233794","0.051400474686233794","0.051400474686233794"
"5557","0.030563858468085528","0.030563858468085528","0.030563858468085528","","","","","","","0.04196379295550287","0.04196379295550287","0.04196379295550287"
"5558","0.02733567581512034","0.02733567581512034","0.02733567581512034","","","","","","","0.035164219010621306","0.035164219010621306","0.035164219010621306"
"5559","0.024825237654149533","0.024825237654149533","0.024825237654149533","","","","","","","0.031178651060909033","0.031178651060909033","0.031178651060909033"
"5560","0.025968717075884343","0.025968717075884343","0.025968717075884343","","","","","","","0.027591324858367444","0.027591324858367444","0.027591324858367444"
"5561","0.023737420700490473","0.023737420700490473","0.023737420700490473","","","","","","","0.02586234986782074","0.02586234986782074","0.02586234986782074"
"5562","0.02110646851360798","0.02110646851360798","0.02110646851360798","","","","","","","0.02326790541410446","0.02326790541410446","0.02326790541410446"
"5563","0.022450708746910096","0.022450708746910096","0.022450708746910096","","","","","","","","",""
"5564","0.023863558266311882","0.023863558266311882","0.023863558266311882","","","","","","","0.020519351959228514","0.020519351959228514","0.020519351959228514"
"5565","0.019578691720962525","0.019578691720962525","0.019578691720962525","","","","","","","0.019795092046260832","0.019795092046260832","0.019795092046260832"
"5566","0.021440743394196035","0.021440743394196035","0.021440743394196035","","","","","","","0.0183607155457139","0.0183607155457139","0.0183607155457139"
"5567","0.020022457088343798","0.020022457088343798","0.020022457088343798","","","","","","","0.017750549018383025","0.017750549018383025","0.017750549018383025"
"5568","0.022966701835393906","0.022966701835393906","0.022966701835393906","","","","","","","0.01692213449627161","0.01692213449627161","0.01692213449627161"
"5569","0.021433617193251847","0.021433617193251847","0.021433617193251847","","","","","","","0.016141256615519524","0.016141256615519524","0.016141256615519524"
"5570","0.018394171921536327","0.018394171921536327","0.018394171921536327","","","","","","","0.016045342460274697","0.016045342460274697","0.016045342460274697"
"5571","0.024037986639887095","0.024037986639887095","0.024037986639887095","","","","","","","0.015040036365389824","0.015040036365389824","0.015040036365389824"
"5572","0.019349871668964624","0.019349871668964624","0.019349871668964624","","","","","","","0.01531155101954937","0.01531155101954937","0.01531155101954937"
"5573","0.019312611278146506","0.019312611278146506","0.019312611278146506","","","","","","","0.01498084258288145","0.01498084258288145","0.01498084258288145"
"5574","0.019262308552861214","0.019262308552861214","0.019262308552861214","","","","","","","0.015950330942869188","0.015950330942869188","0.015950330942869188"
"5575","0.01857389472424984","0.01857389472424984","0.01857389472424984","","","","","","","0.014050183817744255","0.014050183817744255","0.014050183817744255"
"5576","0.21831155149266124","0.21831155149266124","0.21831155149266124","","","","","","","","",""
"5577","0.09395512694842183","0.09395512694842183","0.09395512694842183","","","","","","","","",""
"5578","0.05523565744515509","0.05523565744515509","0.05523565744515509","","","","","","","0.09334299246547743","0.09334299246547743","0.09334299246547743"
"5579","0.03890328422188759","0.03890328422188759","0.03890328422188759","","","","","","","0.07765769219957291","0.07765769219957291","0.07765769219957291"
"5580","0.02913290890865028","0.02913290890865028","0.02913290890865028","","","","","","","0.06376652987673878","0.06376652987673878","0.06376652987673878"
"5581","0.02473153958329931","0.02473153958329931","0.02473153958329931","","","","","","","0.05278425981872715","0.05278425981872715","0.05278425981872715"
"5582","0.024803078152472152","0.024803078152472152","0.024803078152472152","","","","","","","0.04547358541283757","0.04547358541283757","0.04547358541283757"
"5583","0.022101208083331585","0.022101208083331585","0.022101208083331585","","","","","","","0.03841978529468179","0.03841978529468179","0.03841978529468179"
"5584","0.021147948913276194","0.021147948913276194","0.021147948913276194","","","","","","","0.03360058408230543","0.03360058408230543","0.03360058408230543"
"5585","0.021821953626349568","0.021821953626349568","0.021821953626349568","","","","","","","0.030464688474312426","0.030464688474312426","0.030464688474312426"
"5586","0.018462869916111232","0.018462869916111232","0.018462869916111232","","","","","","","0.028476822301745416","0.028476822301745416","0.028476822301745416"
"5587","0.01809615157544613","0.01809615157544613","0.01809615157544613","","","","","","","0.025977371167391537","0.025977371167391537","0.025977371167391537"
"5588","0.020581047208979728","0.020581047208979728","0.020581047208979728","","","","","","","0.024017689255997537","0.024017689255997537","0.024017689255997537"
"5589","0.017632571884896607","0.017632571884896607","0.017632571884896607","","","","","","","0.022837425586767494","0.022837425586767494","0.022837425586767494"
"5590","0.016986451484262942","0.016986451484262942","0.016986451484262942","","","","","","","0.020864862175658347","0.020864862175658347","0.020864862175658347"
"5591","0.01562676569330506","0.01562676569330506","0.01562676569330506","","","","","","","","",""
"5592","0.014300541899865493","0.014300541899865493","0.014300541899865493","","","","","","","0.019064884886756773","0.019064884886756773","0.019064884886756773"
"5593","0.017579458989202976","0.017579458989202976","0.017579458989202976","","","","","","","0.018683044691570103","0.018683044691570103","0.018683044691570103"
"5594","0.016592133278027176","0.016592133278027176","0.016592133278027176","","","","","","","0.017985569033771753","0.017985569033771753","0.017985569033771753"
"5595","0.02652173937764019","0.02652173937764019","0.02652173937764019","","","","","","","0.017687424048781396","0.017687424048781396","0.017687424048781396"
"5596","0.01599761937279254","0.01599761937279254","0.01599761937279254","","","","","","","0.01663373051211238","0.01663373051211238","0.01663373051211238"
"5597","0.015389850279316306","0.015389850279316306","0.015389850279316306","","","","","","","0.016323335226625203","0.016323335226625203","0.016323335226625203"
"5598","0.015260563297197223","0.015260563297197223","0.015260563297197223","","","","","","","0.016351020894944668","0.016351020894944668","0.016351020894944668"
"5599","0.014851026863325387","0.014851026863325387","0.014851026863325387","","","","","","","0.015595960319042207","0.015595960319042207","0.015595960319042207"
"5600","0.014337301137857139","0.014337301137857139","0.014337301137857139","","","","","","","0.015788804702460767","0.015788804702460767","0.015788804702460767"
"5601","0.1608286848757416","0.1608286848757416","0.1608286848757416","","","","","","","0.15818404749967158","0.15818404749967158","0.15818404749967158"
"5602","0.07608899235958233","0.07608899235958233","0.07608899235958233","","","","","","","0.10548722300329245","0.10548722300329245","0.10548722300329245"
"5603","0.046795954280532896","0.046795954280532896","0.046795954280532896","","","","","","","0.08665101674618199","0.08665101674618199","0.08665101674618199"
"5604","0.0343434301801608","0.0343434301801608","0.0343434301801608","","","","","","","0.0729939025695785","0.0729939025695785","0.0729939025695785"
"5605","0.02744741632603109","0.02744741632603109","0.02744741632603109","","","","","","","0.06119418941903859","0.06119418941903859","0.06119418941903859"
"5606","0.02468857565894723","0.02468857565894723","0.02468857565894723","","","","","","","0.05217394837643951","0.05217394837643951","0.05217394837643951"
"5607","0.02321204023435712","0.02321204023435712","0.02321204023435712","","","","","","","0.04567219797521829","0.04567219797521829","0.04567219797521829"
"5608","0.024525221260264515","0.024525221260264515","0.024525221260264515","","","","","","","0.04038247041404247","0.04038247041404247","0.04038247041404247"
"5609","0.021240540626458825","0.021240540626458825","0.021240540626458825","","","","","","","0.034661933593451974","0.034661933593451974","0.034661933593451974"
